Year,acadpr01,birthyr,carede01,cocurr01,commute,enrlment,enter,envadm,envcompt,envdivrs,envevent,envnacad,envschol,envsocal,envsuprt,envstu,envfac,fathredu,mothredu,gnanaly,gncitizn,gncmpts,gncommun,gndivers,gnethics,gngenled,gninq,gnothers,gnprobsv,gnquant,gnself,gnspeak,gnwork,gnwrite,internat,livenow,race05,sex,social01/social05
2003,4,78,1,3,2,2,1,7,4,3,2,1,3,2,2,7,5,3,6,4,2,4,2,3,2,2,2,4,2,3,3,3,3,3,2,3,4,2,6
2003,3,81,1,2,2,2,1,4,4,3,2,3,3,3,4,6,6,3,6,4,1,2,2,4,2,3,3,2,3,3,3,4,3,4,1,1,4,2,3
2003,5,76,1,2,2,2,2,5,3,2,3,1,4,2,2,7,4,3,6,3,2,3,2,2,3,3,3,3,3,3,3,3,2,2,1,3,4,1,8
2003,3,80,2,1,2,2,1,7,4,3,2,1,3,2,3,6,6,3,6,3,1,3,1,2,3,4,3,4,3,2,2,2,4,2,1,3,4,2,2
2003,5,81,2,2,2,2,1,4,4,1,2,1,3,2,2,3,5,5,5,2,1,3,1,1,2,2,2,3,3,3,2,3,2,4,1,3,2,2,6
2003,8,81,1,3,2,2,1,4,3,4,3,2,4,4,4,7,5,5,5,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,1,3,2,1,5
2003,2,81,1,2,3,2,1,5,3,2,2,1,3,1,2,6,5,7,3,3,2,3,2,2,2,3,2,3,2,3,2,3,2,3,1,2,4,2,5
2003,3,79,1,2,2,2,1,5,3,2,2,1,2,1,2,6,6,7,3,4,1,4,2,2,2,3,3,3,2,3,3,2,4,2,1,3,4,1,5
2003,3,81,1,2,2,2,1,5,4,4,3,2,4,2,3,7,7,7,3,4,2,4,2,2,3,2,2,3,4,4,2,3,4,2,1,3,4,1,4
2003,5,81,2,1,2,2,1,4,3,3,3,2,3,2,3,5,5,7,3,4,3,3,3,3,3,4,3,2,3,2,3,3,3,4,1,3,4,2,6
2003,2,81,1,3,3,2,1,6,3,2,2,1,4,2,4,7,7,6,4,4,2,3,2,2,3,4,4,4,2,3,3,4,4,4,1,3,4,2,4
2003,6,80,1,1,2,2,2,4,4,3,4,3,3,3,3,6,6,6,4,4,2,4,3,4,4,4,3,4,3,3,3,3,4,4,1,3,4,1,4
2003,3,81,1,1,2,2,1,5,4,1,2,1,3,1,3,7,4,5,5,4,1,4,1,2,2,4,2,3,4,4,2,3,4,3,1,2,4,1,3
2003,6,80,1,2,2,2,1,3,4,1,1,1,4,1,2,6,5,5,5,4,1,4,3,2,4,3,2,4,3,4,3,2,3,3,1,3,4,1,6
2003,8,81,1,1,2,2,2,5,3,4,2,3,3,2,3,7,5,5,5,3,2,3,1,3,1,3,3,3,1,3,1,3,3,3,1,2,4,2,3
2003,2,80,1,2,2,2,2,6,4,2,3,3,3,3,3,5,5,5,5,3,2,4,3,3,3,4,4,3,3,3,3,3,2,3,1,3,4,2,5
2003,2,81,1,3,2,2,1,5,4,2,3,2,3,2,3,7,6,5,5,3,2,4,2,2,3,4,3,4,3,3,3,3,3,3,1,1,4,2,3
2003,3,80,1,2,2,2,1,4,1,2,1,1,2,1,3,5,5,5,5,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,2,4
2003,8,79,1,1,2,2,2,5,4,2,3,2,3,2,2,7,5,5,5,3,2,4,2,2,2,3,2,3,3,2,3,3,2,3,1,2,4,1,4
2003,4,81,1,2,3,2,2,2,4,1,2,1,2,2,2,7,4,5,5,3,1,2,1,1,1,2,3,3,2,3,1,2,2,3,1,3,1,2,3
2003,5,77,1,2,2,2,1,7,4,3,4,3,4,3,4,7,7,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,3
2003,4,79,1,1,2,2,1,1,3,3,3,1,4,2,2,5,5,5,5,4,1,3,2,3,2,3,3,3,2,2,2,2,2,3,1,3,4,2,3
2003,4,82,1,2,2,2,1,6,3,3,3,2,3,3,3,6,5,5,5,3,2,2,3,1,2,3,2,2,3,3,3,2,3,1,1,1,4,1,3
2003,2,73,4,1,2,2,2,6,4,2,3,2,4,1,3,7,6,5,5,3,1,2,2,2,1,2,2,2,3,2,1,2,2,3,1,3,4,1,3
2003,6,81,1,1,2,2,1,6,4,1,3,1,3,1,3,5,5,5,5,3,3,4,2,3,2,4,4,3,2,4,2,2,3,2,1,3,4,2,5
2003,5,81,1,2,2,2,1,1,4,2,1,1,3,2,1,6,1,5,5,4,1,4,2,2,3,3,4,4,4,4,4,3,2,2,1,3,4,1,4
2003,2,79,1,2,3,2,2,1,4,1,2,1,3,2,2,5,7,5,5,2,1,4,1,2,1,3,1,3,1,2,1,2,4,2,1,2,4,2,2
2003,6,80,1,2,3,2,1,3,3,2,4,1,4,2,3,6,6,5,5,4,2,3,3,2,2,3,3,4,2,4,2,1,2,2,1,2,4,2,2
2003,3,81,1,3,1,2,1,7,3,2,3,2,4,2,4,7,7,5,5,4,3,3,4,2,3,4,3,2,3,2,4,4,3,4,1,1,4,2,3
2003,2,81,1,2,3,2,1,1,4,1,2,1,3,1,2,7,2,5,5,4,2,4,1,1,1,4,4,3,1,3,1,4,3,4,1,3,4,1,2
2003,2,81,1,2,2,2,1,6,4,1,2,4,4,4,4,6,6,5,5,3,1,3,1,1,2,3,3,3,4,3,2,2,2,2,1,4,4,1,2
2003,2,81,2,3,2,2,1,7,4,4,3,4,2,4,3,7,6,5,5,4,4,4,4,4,3,4,4,4,4,3,3,4,4,3,1,4,4,1,2
2003,3,81,1,3,2,2,1,7,4,4,2,3,4,3,3,6,5,5,5,4,1,4,4,4,4,4,4,4,4,2,4,3,3,4,1,3,4,2,5
2003,3,82,1,3,2,2,1,5,4,2,2,1,2,2,2,6,5,5,5,2,1,2,1,1,1,2,4,3,2,2,1,2,3,1,1,1,4,2,3
2003,5,81,1,1,2,2,1,2,3,2,2,1,3,1,1,5,4,5,5,4,1,3,1,1,3,2,3,3,3,3,1,3,3,3,1,1,4,1,3
2003,2,79,1,3,2,2,1,7,2,1,4,2,2,3,4,6,7,5,5,4,4,4,1,2,1,4,4,4,4,4,3,4,4,4,1,3,4,2,5
2003,2,80,1,2,2,2,1,6,4,2,2,1,3,2,3,7,6,5,5,4,2,3,2,3,3,3,4,4,4,4,3,4,2,3,1,3,4,2,3
2003,6,81,1,2,2,2,1,5,4,2,3,2,4,2,3,6,6,4,6,4,3,4,2,2,2,4,3,4,2,4,2,3,4,3,1,3,3,2,2
2003,4,81,1,1,2,2,1,3,3,2,2,1,2,2,2,6,5,6,5,2,1,2,2,2,2,2,3,2,1,2,2,1,2,2,1,3,2,2,8
2003,5,81,1,2,3,2,2,6,4,2,3,2,4,2,3,6,5,6,5,4,1,3,2,1,4,3,2,3,4,3,1,3,3,3,1,3,2,2,3
2003,4,81,7,4,2,2,1,3,3,1,2,1,3,2,2,5,5,7,4,2,2,3,1,1,1,3,2,4,1,2,1,3,3,3,1,3,4,2,2
2003,7,79,1,3,2,1,1,6,4,2,4,2,4,2,4,6,6,6,5,4,2,4,2,2,3,4,3,3,3,4,4,3,3,2,2,3,4,1,3
2003,4,81,1,2,2,2,1,4,3,2,3,1,2,2,2,7,6,6,5,2,1,3,2,3,1,3,1,3,2,1,3,3,3,3,1,3,4,2,4
2003,3,79,1,2,2,2,2,3,4,2,3,2,3,2,3,7,5,6,5,3,2,4,3,3,3,3,4,3,3,2,3,3,3,3,1,3,4,2,3
2003,2,80,1,1,2,2,1,6,4,1,2,1,2,1,2,6,4,6,5,3,1,4,2,1,1,3,4,4,4,4,1,3,3,3,1,3,4,1,3
2003,2,79,1,2,2,2,1,2,4,4,3,1,3,2,3,6,3,6,5,3,2,3,3,3,2,4,4,3,3,3,2,3,3,3,1,3,4,1,3
2003,4,80,2,2,3,2,1,3,4,2,2,2,3,2,3,5,4,6,5,4,2,4,3,4,4,3,3,4,3,3,3,3,4,3,1,3,4,2,2
2003,2,80,1,1,2,1,2,6,4,2,4,1,3,3,3,6,6,6,5,4,1,3,2,3,3,4,3,3,3,2,3,4,2,4,1,3,4,2,4
2003,4,80,1,3,2,2,1,7,4,4,4,3,3,4,3,7,5,6,5,3,3,3,2,2,4,2,3,4,2,2,3,2,2,2,1,1,4,2,3
2003,3,79,1,1,3,2,1,5,3,2,3,2,3,2,3,4,6,6,5,3,2,3,2,3,1,3,2,3,3,3,3,2,3,2,1,1,4,2,2
2003,4,80,1,1,2,2,1,5,4,2,2,1,3,1,2,6,3,6,5,4,1,3,3,1,3,4,3,3,2,3,2,2,2,2,1,3,4,2,4
2003,2,78,1,1,2,2,2,3,4,1,3,1,2,1,3,4,6,6,5,2,2,4,2,2,1,3,4,2,2,3,3,1,2,2,1,3,4,1,6
2003,3,79,1,2,2,2,1,5,3,2,3,2,3,2,3,6,6,6,5,4,1,3,2,2,2,4,3,3,3,3,3,3,4,2,1,2,4,1,5
2003,3,81,1,2,2,2,1,3,4,4,3,2,3,3,3,7,5,6,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,4,2,5
2003,2,77,1,1,2,1,2,5,3,2,4,2,3,2,3,5,6,5,6,4,4,2,3,4,4,4,4,4,4,3,4,3,3,3,1,3,4,1,6
2003,5,80,1,3,2,2,2,1,3,1,2,1,3,2,2,3,4,5,6,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,1,3,4,2,2
2003,3,80,1,3,2,2,1,4,3,2,3,1,1,1,2,2,5,5,6,2,1,2,2,1,3,2,2,2,1,2,3,1,4,1,1,1,4,1,4
2003,5,81,1,2,2,2,1,1,2,2,2,1,3,1,2,5,2,5,6,1,1,2,1,1,2,3,2,1,1,2,3,2,1,2,1,2,4,2,6
2003,4,80,1,8,2,2,1,4,4,2,2,1,2,2,3,6,5,5,6,4,1,4,3,3,4,3,4,4,3,4,4,4,4,3,1,2,4,1,3
2003,3,81,3,2,2,2,1,1,3,3,4,3,3,3,3,6,3,5,6,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,1,4,4,2,3
2003,3,79,1,1,3,2,2,5,4,4,3,1,3,2,3,7,6,5,6,4,4,4,2,2,1,4,2,4,3,2,3,4,3,4,1,3,4,1,8
2003,2,80,1,2,2,2,1,4,4,2,2,1,2,1,2,6,5,5,6,2,1,3,2,2,2,2,2,3,2,2,1,3,2,2,1,3,4,1,5
2003,4,81,1,3,2,2,1,5,4,1,2,1,2,4,1,6,4,5,6,4,4,4,4,1,4,2,4,4,3,2,4,4,3,3,1,4,4,1,2
2003,6,80,1,1,2,2,1,5,4,1,3,1,1,1,2,7,5,5,6,4,1,4,1,1,1,2,4,4,1,4,4,1,4,1,1,3,4,2,3
2003,2,78,1,1,1,1,1,1,4,2,3,1,2,2,2,5,3,7,5,4,3,4,2,3,2,4,2,4,4,3,2,4,2,1,1,3,4,1,2
2003,4,81,1,2,2,2,2,7,3,4,3,4,3,4,4,7,7,7,5,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,1,3,4,1,2
2003,4,81,1,3,2,2,1,5,3,2,2,2,2,2,3,6,6,7,5,3,3,3,3,4,4,3,4,4,4,3,4,2,2,2,1,1,4,2,3
2003,3,70,8,1,2,2,2,3,4,1,3,1,3,2,3,7,6,7,5,3,2,4,1,2,1,4,3,2,1,3,1,3,2,3,1,3,4,1,3
2003,6,75,1,1,2,2,1,1,3,1,2,1,4,1,2,3,7,7,5,4,1,2,1,1,2,2,2,1,2,2,2,2,3,2,1,3,4,2,8
2003,2,76,2,1,2,2,2,7,4,2,1,2,1,2,2,5,5,7,5,4,4,4,1,2,1,2,3,4,3,1,3,4,2,4,1,2,4,2,2
2003,2,80,3,3,2,2,1,3,2,2,2,2,2,2,2,5,3,7,5,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,1,3,4,1,2
2003,3,79,4,1,2,2,1,5,2,3,3,2,2,1,2,4,6,6,6,3,1,3,2,2,2,3,2,3,2,2,3,2,2,3,2,2,4,2,2
2003,3,78,1,2,2,2,1,7,3,1,1,1,2,1,1,6,5,6,6,4,1,3,1,3,3,1,3,3,2,4,4,2,2,2,1,2,4,1,4
2003,5,72,6,2,2,2,1,7,4,3,1,1,4,1,4,5,4,6,6,4,2,4,1,4,2,4,4,3,4,4,4,2,2,4,1,2,4,1,3
2003,3,80,1,2,2,2,1,3,3,2,1,1,3,1,2,6,6,6,6,3,4,4,2,2,2,3,3,4,4,3,3,3,2,3,1,2,4,1,5
2003,2,81,1,3,2,2,1,5,4,2,2,1,2,3,2,6,6,6,6,4,2,4,2,2,2,3,2,3,2,3,2,3,3,3,1,3,4,2,4
2003,3,65,8,2,2,1,1,4,4,3,4,2,3,3,3,6,6,6,6,4,1,4,2,3,3,4,3,2,2,2,4,3,3,3,1,3,4,1,6
2003,5,80,1,3,2,2,1,2,4,1,2,1,2,3,2,6,4,6,6,3,2,3,1,2,2,2,1,2,2,1,1,1,1,2,1,3,4,2,4
2003,2,80,1,2,2,2,1,2,4,2,3,1,2,1,2,5,4,6,6,3,1,2,3,3,3,3,3,2,2,2,4,2,2,2,1,3,4,2,3
2003,7,81,1,1,2,2,2,6,3,2,3,1,3,3,3,6,6,6,6,2,1,3,2,4,2,2,3,3,2,2,1,2,2,2,1,3,4,1,8
2003,4,81,1,3,2,2,1,1,3,1,2,1,3,1,3,4,6,6,6,3,1,1,1,1,1,3,1,2,2,3,1,2,2,3,1,3,4,1,2
2003,3,80,1,3,2,2,1,4,4,2,3,2,3,2,3,7,7,6,6,3,2,2,2,2,2,3,3,3,2,2,3,3,3,2,1,2,4,1,3
2003,4,81,1,3,2,2,1,6,4,4,4,3,3,3,3,6,6,5,7,4,2,3,2,4,2,4,4,2,4,1,4,4,4,4,2,2,4,1,6
2003,7,80,1,2,1,2,1,6,3,2,3,1,3,2,3,7,7,7,6,3,1,2,1,4,3,4,3,3,3,2,4,3,4,3,1,2,4,1,3
2003,4,80,1,5,3,2,2,3,4,1,2,2,1,3,2,6,7,7,6,4,2,3,2,1,2,2,1,2,4,3,3,2,3,3,1,3,4,1,6
2003,2,72,2,1,2,1,2,6,4,2,2,2,3,1,2,5,6,7,6,3,1,3,2,2,1,2,3,3,2,1,3,2,3,2,1,3,4,2,3
2003,4,80,1,3,2,2,1,4,3,1,4,3,2,1,2,6,5,7,6,3,3,4,4,2,3,3,4,3,2,2,4,3,4,3,1,2,4,2,2
2003,2,79,1,1,2,2,1,4,2,2,3,1,3,1,3,2,6,7,6,3,1,2,1,3,3,3,2,2,2,2,2,2,1,4,2,3,4,2,4
2003,4,80,1,2,2,2,1,4,4,2,3,2,3,2,2,6,4,7,6,4,2,4,3,3,3,3,3,4,3,4,2,4,4,4,1,3,4,2,7
2003,4,79,8,1,3,2,1,1,2,2,2,2,4,1,2,5,4,7,6,4,1,2,3,3,3,4,3,3,2,3,4,3,3,4,1,1,4,2,3
2003,3,81,1,4,1,2,1,4,4,1,2,1,3,1,1,6,4,7,6,2,2,4,3,1,3,3,3,2,2,3,2,2,1,3,1,2,4,1,2
2003,5,57,5,1,2,2,2,4,4,2,3,2,2,2,2,4,4,7,6,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,1,3,4,2,2
2003,8,81,1,2,2,2,2,3,4,3,3,2,3,3,3,7,7,7,6,4,2,4,3,3,1,3,4,3,4,4,2,4,4,4,1,3,4,2,3
2003,4,80,1,3,3,2,1,5,4,3,3,2,4,2,3,7,5,7,6,3,2,4,2,3,3,4,3,4,2,4,4,3,4,3,1,3,4,1,4
2003,2,80,1,4,2,2,1,4,4,2,4,3,3,4,3,7,6,7,6,4,4,2,2,2,4,3,3,4,4,3,4,3,3,2,1,4,4,2,3
2003,4,79,1,4,2,2,1,1,4,1,3,2,2,3,3,6,6,7,6,3,2,3,2,3,3,3,3,3,2,2,3,4,3,3,1,3,4,1,3
2003,8,82,1,1,2,2,1,3,4,1,1,1,4,1,2,6,4,7,6,4,1,4,1,1,4,4,4,4,4,4,1,3,3,3,1,3,4,1,3
2003,5,81,1,3,2,2,1,3,3,3,4,2,3,2,2,7,4,7,6,4,2,3,2,2,4,4,2,4,3,4,4,3,3,3,1,1,4,2,3
2003,3,75,1,1,2,2,2,4,4,2,2,1,2,1,2,6,4,7,7,1,4,3,1,1,1,3,2,3,2,2,2,1,2,1,1,2,4,1,3
2003,6,80,1,2,2,2,1,4,4,1,3,1,3,2,2,4,5,7,7,4,1,4,2,2,3,2,2,3,4,3,3,3,3,3,1,3,1,1,3
2003,4,75,1,2,2,1,2,4,3,1,3,2,2,3,2,4,4,7,7,3,2,3,2,1,3,3,3,2,2,2,3,4,3,3,1,3,4,1,8
2003,7,81,1,2,2,2,1,5,4,3,3,2,3,2,3,6,5,7,7,4,3,4,3,2,2,4,4,3,3,4,3,3,3,2,1,2,4,1,5
2004,6,80,1,1,3,2,1,3,3,2,2,1,2,1,3,3,5,1,1,3,2,3,1,1,2,3,3,4,2,3,1,3,3,3,1,3,4,2,2
2004,7,76,1,3,2,2,1,4,4,2,4,3,4,2,3,6,7,1,1,4,2,4,2,1,2,4,3,4,3,4,2,4,3,4,1,3,4,2,3
2004,4,79,1,5,2,2,1,5,4,3,2,4,4,4,3,7,5,1,1,4,2,4,3,3,2,3,3,4,2,3,4,1,3,2,1,1,4,2,3
2004,4,82,7,1,3,2,1,2,3,2,2,1,3,1,1,5,5,1,1,4,1,4,1,1,2,3,2,3,3,3,2,1,2,2,1,3,4,2,3
2004,3,77,1,1,3,2,2,2,3,1,2,1,4,1,1,6,2,1,1,3,2,3,1,3,2,3,3,3,3,3,3,1,1,3,1,3,4,1,2
2004,5,72,7,1,2,2,1,3,4,2,2,1,2,1,2,4,5,2,1,2,2,3,2,2,1,3,2,2,2,1,1,2,3,2,1,3,3,2,3
2004,8,79,1,1,2,2,2,4,4,1,1,1,4,1,2,5,3,2,1,4,1,4,1,1,2,3,4,4,3,4,2,4,2,3,1,3,4,1,2
2004,3,78,2,1,3,1,2,5,2,2,1,1,4,1,2,4,6,2,1,3,4,4,2,3,2,4,4,4,2,3,3,3,2,3,1,3,4,2,2
2004,5,79,2,2,3,2,1,6,3,1,2,1,3,1,1,7,2,1,2,3,1,4,3,2,2,3,2,3,2,2,3,3,3,2,1,3,4,2,3
2004,3,80,1,1,2,1,1,6,3,2,2,1,4,1,3,5,5,1,2,4,1,3,1,1,1,3,2,2,1,1,2,3,3,3,1,3,4,2,5
2004,3,73,1,1,2,2,2,6,4,3,3,3,4,3,4,6,6,1,2,4,3,4,3,3,3,4,3,4,3,3,3,4,3,4,1,3,4,1,4
2004,3,81,2,2,2,2,1,3,4,4,3,1,4,3,3,7,5,1,2,3,4,3,3,4,2,4,3,3,2,4,4,3,3,3,1,3,4,1,2
2004,3,78,1,2,2,2,2,2,4,1,2,1,3,1,3,5,5,3,1,3,1,3,1,1,1,3,3,2,2,2,1,3,4,3,1,3,4,2,5
2004,6,80,1,1,2,2,2,5,4,1,1,1,3,1,3,5,5,2,2,3,1,4,1,1,1,3,3,3,1,3,1,3,3,3,1,3,4,1,2
2004,2,81,1,2,2,2,1,4,2,2,2,1,2,1,2,5,4,2,2,3,2,3,1,1,3,2,2,4,3,2,1,3,1,3,1,2,4,2,2
2004,4,81,1,1,2,2,2,1,3,1,2,1,1,1,1,4,4,2,2,2,1,1,1,1,1,2,2,3,2,2,1,2,1,3,1,3,4,2,5
2004,3,82,1,2,3,2,2,5,3,2,4,2,3,3,4,7,6,2,2,3,2,3,4,2,3,4,4,4,2,3,3,3,4,3,1,3,4,1,6
2004,5,62,8,1,3,2,2,6,2,1,2,1,3,1,4,5,6,2,2,4,2,3,1,3,2,4,3,2,2,2,4,3,3,4,1,3,4,2,3
2004,4,80,1,2,3,2,2,3,4,3,3,1,2,2,2,6,5,2,2,3,1,4,1,3,3,3,4,3,2,3,3,2,4,3,1,3,4,2,4
2004,4,80,1,1,3,2,1,4,3,2,4,1,3,1,2,7,5,2,2,4,2,3,2,3,3,4,4,4,4,4,4,4,2,4,1,3,4,2,3
2004,6,81,1,3,2,2,2,3,3,2,2,2,3,3,3,7,7,2,2,4,3,2,3,3,3,3,3,3,3,2,3,4,3,4,1,1,4,1,4
2004,2,81,1,2,2,2,1,5,3,2,2,2,4,2,3,6,6,2,2,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,1,2,4,1,2
2004,2,54,7,1,3,1,1,5,2,2,1,2,2,2,3,6,6,2,2,3,1,2,1,1,1,3,2,2,1,2,1,2,1,2,1,3,4,2,3
2004,5,77,2,1,2,2,1,6,4,2,2,1,4,1,2,2,3,2,2,3,3,2,1,2,1,4,2,2,1,3,1,3,3,3,1,3,4,2,3
2004,5,81,1,4,3,2,1,3,3,2,3,1,4,2,3,5,5,2,2,3,2,2,1,2,2,4,4,4,2,3,3,3,4,3,1,3,4,1,3
2004,3,73,1,1,2,2,1,1,3,1,2,2,1,2,2,5,4,2,2,2,1,1,1,1,1,3,2,1,2,1,2,1,3,2,1,3,4,1,3
2004,7,63,4,1,3,2,2,2,4,2,2,1,4,2,3,7,5,2,2,4,1,3,2,2,1,4,4,2,4,4,1,2,4,3,1,3,4,1,2
2004,3,81,1,1,2,2,1,7,4,3,3,3,3,2,3,7,6,2,2,4,1,4,3,4,3,4,4,4,4,2,4,4,4,4,1,3,4,2,4
2004,2,80,1,2,3,2,1,3,4,1,2,1,3,2,3,6,6,2,2,3,2,4,1,2,2,2,3,4,4,4,2,2,2,2,1,3,4,2,2
2004,6,79,4,1,2,1,2,6,4,2,2,1,2,1,2,6,6,2,2,3,1,4,1,2,3,3,3,3,1,3,2,3,3,3,1,3,4,2,3
2004,2,80,1,1,2,2,2,1,4,3,3,1,4,2,2,4,7,2,2,2,1,4,1,3,2,2,3,3,2,2,3,4,2,4,1,3,4,2,2
2004,2,79,1,1,2,2,2,4,3,2,2,1,3,2,3,6,5,2,2,3,3,3,2,3,2,3,3,3,2,2,3,3,2,3,1,3,4,1,6
2004,8,77,1,3,2,2,1,7,4,4,3,1,4,1,4,7,7,2,2,4,1,4,2,4,4,4,4,4,4,4,4,4,4,4,2,3,9,1,6
2004,5,75,1,1,2,2,1,4,3,2,3,2,3,2,3,4,7,2,2,4,1,4,2,2,2,4,3,3,3,4,2,4,4,4,1,2,4,1,5
2004,4,81,8,1,2,2,1,5,4,1,1,1,3,1,1,6,5,2,2,3,1,2,1,1,1,4,2,2,1,2,1,4,4,3,1,3,4,2,3
2004,3,81,2,1,3,2,1,4,3,2,3,1,1,1,2,5,5,2,2,3,1,3,1,1,2,2,3,2,1,2,2,2,3,2,1,3,4,2,5
2004,4,81,5,4,3,2,1,7,3,2,4,1,3,1,2,7,7,2,2,3,1,4,3,3,2,2,2,3,2,3,1,1,4,1,1,3,4,2,4
2004,3,81,1,1,2,2,1,5,4,3,4,3,4,3,4,5,5,2,2,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,1,3,4,2,4
2004,7,81,1,1,2,2,2,4,4,2,2,3,1,3,2,6,6,2,2,3,2,4,2,2,1,4,3,4,3,2,1,2,2,2,1,3,9,1,2
2004,2,80,1,1,2,2,1,5,3,3,1,3,3,3,3,4,5,1,3,4,2,2,3,3,4,4,3,4,3,2,3,4,4,4,1,3,4,2,3
2004,2,81,1,2,2,2,2,3,3,3,2,2,3,1,3,6,4,1,3,4,1,4,2,2,1,3,2,1,1,2,2,3,4,2,1,2,4,2,4
2004,3,76,7,4,3,1,1,6,3,1,2,1,3,2,3,7,5,1,3,1,1,2,1,1,1,2,3,2,1,1,2,2,3,2,1,3,4,1,2
2004,2,81,5,1,3,2,2,7,4,3,1,2,3,3,3,5,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,3
2004,2,77,1,1,2,2,2,4,4,1,2,1,2,1,3,6,5,2,3,3,1,4,3,2,2,3,3,2,1,4,2,2,3,3,1,3,4,2,4
2004,5,65,4,1,3,2,2,6,4,2,2,2,3,2,3,6,6,3,2,3,1,4,2,2,2,3,3,3,3,3,2,3,2,3,1,3,4,1,5
2004,4,81,1,1,2,2,1,4,3,3,2,2,2,2,3,5,5,3,2,4,4,2,2,2,2,3,4,3,2,2,2,4,2,4,1,2,4,1,3
2004,7,75,1,1,2,2,2,4,2,2,2,1,3,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,4,1,2
2004,3,82,1,3,2,2,1,6,3,3,1,2,2,3,3,7,6,3,2,2,2,3,3,3,2,3,2,4,2,2,4,3,2,3,1,3,4,1,2
2004,5,80,1,1,2,2,2,5,3,2,3,2,3,2,2,4,5,3,2,3,2,3,2,2,3,3,2,3,2,2,3,3,3,3,1,3,4,2,4
2004,3,80,1,1,3,2,1,4,4,2,2,2,3,2,2,6,5,3,2,2,1,3,3,2,1,3,3,2,2,1,1,2,1,3,1,2,4,2,8
2004,2,81,1,1,2,2,1,7,4,2,3,3,3,3,3,7,7,3,2,4,3,4,4,4,4,3,3,3,4,4,3,4,4,4,1,3,4,2,8
2004,4,60,1,1,2,1,2,3,3,1,1,2,1,1,1,6,3,3,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,3,4,2,7
2004,8,81,2,1,3,2,1,3,3,1,2,1,3,1,2,5,6,3,2,3,1,3,1,2,2,3,3,3,2,2,2,4,1,3,1,3,4,2,4
2004,5,80,2,2,2,2,2,6,4,1,2,2,3,2,3,5,6,3,2,4,1,4,2,1,1,3,4,4,1,4,2,4,4,4,1,2,4,1,3
2004,5,63,1,1,3,2,1,7,3,4,2,1,4,1,4,7,7,3,2,3,1,4,2,3,3,3,3,3,3,4,3,3,3,3,1,3,4,2,3
2004,5,81,1,2,3,2,1,7,4,2,1,1,3,1,2,6,6,3,2,4,1,4,2,3,3,4,4,4,4,4,4,4,4,4,1,3,4,1,3
2004,3,71,1,1,2,2,2,6,3,3,3,3,3,3,3,5,6,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,2,3
2004,2,82,1,2,2,2,1,3,2,1,1,1,2,2,2,6,3,3,2,3,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,3,4,1,4
2004,5,82,1,4,2,2,1,4,3,3,3,2,3,2,3,6,5,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,1,3,4,2,4
2004,2,79,1,2,3,2,2,3,4,3,3,2,2,3,3,4,6,2,3,3,4,4,4,4,4,3,4,4,4,4,4,3,3,3,1,3,4,2,2
2004,2,80,1,3,2,2,1,5,4,3,3,3,3,3,4,7,5,2,3,3,3,4,4,4,4,4,3,4,3,2,4,3,3,3,1,1,3,2,2
2004,5,80,1,1,2,2,1,4,4,2,2,1,4,1,3,7,6,2,3,3,2,3,2,2,2,3,3,3,3,2,3,3,3,3,1,3,4,1,2
2004,2,82,1,4,2,2,2,7,4,2,3,2,2,2,2,5,6,2,3,3,1,3,2,1,4,4,4,2,2,2,4,3,4,2,1,2,4,2,2
2004,4,80,4,1,2,2,2,3,3,3,2,1,3,2,3,6,5,2,3,3,2,3,2,1,2,3,3,3,2,2,2,3,3,3,1,3,4,1,3
2004,3,81,1,8,2,2,1,2,4,2,4,2,2,2,2,4,4,2,3,3,3,3,2,2,2,3,3,3,2,3,2,3,3,3,1,4,4,1,8
2004,4,68,8,3,3,2,2,5,4,3,3,1,4,3,3,5,5,2,3,4,1,2,1,3,1,3,4,3,1,1,3,3,3,4,1,3,3,2,3
2004,2,77,8,1,3,2,2,3,3,1,2,1,1,1,2,5,4,1,4,2,1,2,1,1,1,3,2,2,2,2,2,1,3,1,1,3,4,1,4
2004,5,52,3,2,2,1,2,4,4,1,2,1,3,2,1,5,6,1,4,1,1,3,1,1,1,4,1,2,1,1,1,2,4,2,1,3,4,2,3
